env_id,episode_num,initial_height,max_height,climb_height,steps,terminated,success
91,0,0.50144362449646,2.3007872104644775,1.7993435859680176,1000,False,True
92,0,0.4955596625804901,2.2180733680725098,1.7225137054920197,1000,False,True
93,0,0.48842886090278625,2.277569055557251,1.7891401946544647,1000,False,True
94,0,0.49825507402420044,2.217532157897949,1.7192770838737488,1000,False,True
95,0,0.49536415934562683,2.2208468914031982,1.7254827320575714,1000,False,True
96,0,0.5026417970657349,2.3053932189941406,1.8027514219284058,1000,False,True
97,0,0.49128493666648865,2.3071048259735107,1.815819889307022,1000,False,True
98,0,0.49769359827041626,0.49769359827041626,0.0,1000,False,False
99,0,0.4987509548664093,2.2984368801116943,1.799685925245285,1000,False,True
100,0,0.4940996468067169,2.303201198577881,1.809101551771164,1000,False,True
101,0,0.5023090839385986,2.2460343837738037,1.743725299835205,1000,False,True
102,0,0.4994828402996063,2.2897098064422607,1.7902269661426544,1000,False,True
103,0,0.4979604482650757,2.302335023880005,1.8043745756149292,1000,False,True
104,0,0.492168664932251,2.247793674468994,1.7556250095367432,1000,False,True
105,0,0.49645307660102844,2.262892723083496,1.7664396464824677,1000,False,True
107,0,0.4874514043331146,2.222125768661499,1.7346743643283844,1000,False,True
108,0,0.48868608474731445,2.2080578804016113,1.7193717956542969,1000,False,True
109,0,0.5072115659713745,2.2183330059051514,1.7111214399337769,1000,False,True
110,0,0.503027617931366,2.2319047451019287,1.7288771271705627,1000,False,True
113,0,0.48902496695518494,2.298443078994751,1.809418112039566,1000,False,True
114,0,0.49499809741973877,2.309999465942383,1.815001368522644,1000,False,True
115,0,0.49127763509750366,2.300476551055908,1.8091989159584045,1000,False,True
116,0,0.4900401830673218,2.218205451965332,1.7281652688980103,1000,False,True
118,0,0.5041239261627197,2.283237934112549,1.779114007949829,1000,False,True
120,0,0.5044723749160767,2.2184841632843018,1.714011788368225,1000,False,True
121,0,0.4947882294654846,2.279143810272217,1.7843555808067322,1000,False,True
122,0,0.5039191842079163,2.249990701675415,1.7460715174674988,1000,False,True
123,0,0.5018289089202881,2.2187917232513428,1.7169628143310547,1000,False,True
125,0,0.502029538154602,2.2592995166778564,1.7572699785232544,1000,False,True
126,0,0.49606186151504517,2.2733590602874756,1.7772971987724304,1000,False,True
127,0,0.5062024593353271,2.2878201007843018,1.7816176414489746,1000,False,True
129,0,0.4898519515991211,2.262664318084717,1.7728123664855957,1000,False,True
130,0,0.4906829297542572,2.2944514751434326,1.8037685453891754,1000,False,True
131,0,0.48710405826568604,2.2248897552490234,1.7377856969833374,1000,False,True
132,0,0.5047116279602051,2.2809503078460693,1.7762386798858643,1000,False,True
133,0,0.4913594126701355,2.2904698848724365,1.799110472202301,1000,False,True
134,0,0.49960705637931824,2.2736923694610596,1.7740853130817413,1000,False,True
135,0,0.4917258322238922,2.2597007751464844,1.7679749429225922,1000,False,True
136,0,0.4920337498188019,2.2033615112304688,1.7113277614116669,1000,False,True
137,0,0.49963071942329407,2.312512159347534,1.8128814399242401,1000,False,True
138,0,0.4899696409702301,2.203742504119873,1.713772863149643,1000,False,True
139,0,0.4953332543373108,2.295318841934204,1.7999855875968933,1000,False,True
141,0,0.5072580575942993,2.2053956985473633,1.698137640953064,1000,False,True
143,0,0.5089924335479736,2.256865978240967,1.7478735446929932,1000,False,True
144,0,0.49753475189208984,2.2406723499298096,1.7431375980377197,1000,False,True
146,0,0.5001121163368225,2.275939464569092,1.7758273482322693,1000,False,True
147,0,0.498187780380249,2.297032356262207,1.798844575881958,1000,False,True
148,0,0.504899263381958,2.2827351093292236,1.7778358459472656,1000,False,True
149,0,0.49057233333587646,2.2430002689361572,1.7524279356002808,1000,False,True
150,0,0.4934753179550171,2.2096574306488037,1.7161821126937866,1000,False,True
151,0,0.49680158495903015,2.206726551055908,1.709924966096878,1000,False,True
152,0,0.5031054019927979,2.3163464069366455,1.8132410049438477,1000,False,True
153,0,0.4948026239871979,2.296842336654663,1.8020397126674652,1000,False,True
154,0,0.49170982837677,2.3073198795318604,1.8156100511550903,1000,False,True
155,0,0.4942716956138611,2.20424222946167,1.7099705338478088,1000,False,True
156,0,0.5076687932014465,2.307230234146118,1.7995614409446716,1000,False,True
157,0,0.4961320161819458,2.2186100482940674,1.7224780321121216,1000,False,True
159,0,0.5059224367141724,2.2414252758026123,1.73550283908844,1000,False,True
160,0,0.48778268694877625,2.2801342010498047,1.7923515141010284,1000,False,True
162,0,0.4896062910556793,2.20530366897583,1.7156973779201508,1000,False,True
163,0,0.5050568580627441,2.284332513809204,1.77927565574646,1000,False,True
164,0,0.49250906705856323,2.2277417182922363,1.735232651233673,1000,False,True
165,0,0.49369141459465027,2.2929160594940186,1.7992246448993683,1000,False,True
166,0,0.5059924125671387,2.248948812484741,1.7429563999176025,1000,False,True
168,0,0.4992075562477112,2.2784571647644043,1.7792496085166931,1000,False,True
169,0,0.5053452253341675,2.2259891033172607,1.7206438779830933,1000,False,True
170,0,0.4954925775527954,2.2279129028320312,1.7324203252792358,1000,False,True
171,0,0.4963998794555664,2.2459442615509033,1.749544382095337,1000,False,True
172,0,0.5016655921936035,2.232243061065674,1.7305774688720703,1000,False,True
173,0,0.5000653266906738,2.2825722694396973,1.7825069427490234,1000,False,True
174,0,0.490081787109375,2.2348384857177734,1.7447566986083984,1000,False,True
175,0,0.4903442859649658,2.2123348712921143,1.7219905853271484,1000,False,True
177,0,0.4982078969478607,2.3125274181365967,1.814319521188736,1000,False,True
178,0,0.5029361844062805,2.256000280380249,1.7530640959739685,1000,False,True
179,0,0.49945929646492004,2.299208164215088,1.7997488677501678,1000,False,True
181,0,0.5012096166610718,2.2870097160339355,1.7858000993728638,1000,False,True
182,0,0.502040445804596,2.2931253910064697,1.7910849452018738,1000,False,True
183,0,0.5015925765037537,2.266801118850708,1.7652085423469543,1000,False,True
185,0,0.5017006397247314,2.309896230697632,1.8081955909729004,1000,False,True
